User_ID,Age,Gender,Country,Session_Duration,Pages_Visited,Product_Category,Purchase_Intent,Purchase_Amount,Device_Type,Signup_Date,Last_Login
U1259,22.0,Male,Brazil,11.343229947309826,3,cloths,no,0.0,mobile,2023-07-28,2025-03-03
U1260,45.0,nan,Canada,10.182303517105755,3,Books,NO,0.0,nan,2022-09-25,2024-08-16
U1261,,FeMale,USA,18.75019404860019,4,Home Decor,yes,1540.43,mobile,2023-09-21,2025-01-14
U1262,24.0,Male,Brazil,7.012916486493668,4,nan,Yes,962.53,Tab,2023-12-16,2024-08-14
U1263,41.0,femle,Brazil,17.414335198555726,1,Clothes,YES,1004.71,nan,,
U1264,57.0,FeMale,UK,21.12864222707752,5,Home Decor,No,0.0,MOBILE,2022-09-27,2024-12-12
U1265,51.0,male,India,24.81546579107446,3,Electronics,No,,Desktop,2023-04-22,2025-01-08
U1266,49.0,FEMALE,UK,14.198767388160377,6,Clothes,Yes,1065.6,MOBILE,2023-01-19,2024-09-14
U1267,49.0,male,Canada,13.370609998584273,3,Clothes,NO,,Mobile,2023-01-03,2024-09-22
U1268,34.0,Male,India,7.976139305947512,8,Books,YES,866.1,mobile,2022-11-11,2024-06-22
U1269,31.0,male,USA,8.384957167681119,4,cloths,yes,763.76,nan,2023-03-27,2025-02-07
U1270,54.0,FeMale,nan,13.188168864787785,8,Home Decor,No,0.0,Mobile,2023-11-25,
U1271,54.0,Male,India,17.938924054529423,4,electronic,Yes,581.69,Mobile,2024-04-06,2024-08-17
U1272,56.0,male,Canada,22.308677009865995,4,Clothes,NO,,Desktop,2023-02-14,2024-06-10
U1273,58.0,male,Germany,8.574568394557241,5,Clothes,Yes,1076.33,Mobile,2023-07-28,2024-11-12
U1274,40.0,male,USA,26.941508551676172,5,Books,yes,813.47,nan,2023-07-08,2025-05-14
U1275,40.0,femle,Canada,12.83101119165945,4,Books,NO,0.0,nan,2023-07-14,
U1276,53.0,male,Germany,14.82906164521251,2,cloths,Yes,809.38,mobile,2023-03-01,
U1277,47.0,male,Germany,9.022306566817413,3,Home Decor,nan,0.0,nan,2024-01-07,2024-06-01
U1278,49.0,Female,USA,-4.393922082183533,5,Electronics,YES,987.61,MOBILE,2023-12-12,2024-07-01
U1279,53.0,male,Brazil,22.072363170888398,0,electronic,Yes,931.59,mobile,2023-01-25,2025-02-24
U1280,57.0,Male,India,20.89475117673947,2,cloths,NO,0.0,Desktop,2023-12-01,2024-12-21
U1281,33.0,male,USA,12.749379543054292,4,nan,No,0.0,mobile,2024-02-20,2025-01-03
U1282,34.0,Male,nan,15.535925737798975,4,Electronics,yes,1431.65,Tablet,2022-08-22,2024-09-09
U1283,22.0,Male,USA,19.127513741632796,3,Groceries,yes,1130.7,MOBILE,2022-07-17,2024-09-12
U1284,43.0,male,Brazil,2.4996331449076585,4,Clothes,nan,0.0,Tablet,2023-05-29,
U1285,19.0,male,USA,10.767578581229643,9,Home Decor,YES,1186.02,Tablet,2023-05-04,2024-06-22
U1286,38.0,femle,UK,21.35411743697462,0,cloths,No,0.0,Tab,2024-04-01,2024-11-28
U1287,42.0,male,India,4.965684614646005,4,Clothes,yes,1079.17,nan,2023-07-12,2024-06-26
U1288,30.0,FEMALE,nan,,0,Home Decor,Yes,953.34,Desktop,2022-06-05,2024-09-17
U1289,44.0,FEMALE,Germany,4.14734556301276,5,Home Decor,YES,1300.04,Mobile,2023-05-22,
U1290,19.0,Male,USA,18.73143985946821,4,Home Decor,YES,1731.17,Tablet,2024-01-30,2025-05-19
U1291,19.0,FEMALE,India,14.714868141620132,4,Clothes,Yes,487.25,mobile,2023-12-24,2025-02-28
U1292,54.0,Male,India,2.0789454727559242,3,cloths,No,,Mobile,2022-09-13,2024-07-11
U1293,34.0,nan,Germany,24.31791483565737,5,electronic,yes,1368.93,mobile,2022-10-03,2025-03-21
U1294,23.0,Male,USA,9.123267385615605,4,Books,yes,692.24,mobile,2023-09-06,2025-03-26
U1295,41.0,male,UK,8.517980503884953,2,Clothes,Yes,1018.7,Mobile,2024-03-11,2025-02-14
U1296,52.0,Male,Germany,16.604553577847543,7,nan,Yes,1032.15,Mobile,2023-09-26,2024-10-26
U1297,27.0,nan,USA,24.18909879542972,5,Home Decor,No,,nan,2023-11-19,2025-05-17
U1298,45.0,male,Brazil,6.873425448172824,2,cloths,yes,676.45,mobile,2022-07-14,
U1299,21.0,FEMALE,UK,15.493438798783773,8,electronic,Yes,1228.01,Desktop,2024-03-05,2024-12-25
U1300,20.0,Male,India,18.430532002644583,1,Groceries,yes,881.75,nan,2023-09-12,2024-09-29
U1301,41.0,Female,India,20.54484485810515,4,nan,Yes,767.71,MOBILE,2022-09-09,2024-10-24
U1302,42.0,Male,India,16.4115324422178,4,Electronics,NO,0.0,Tab,2023-05-19,2024-11-02
U1303,46.0,FeMale,UK,12.063777287333421,1,nan,No,0.0,MOBILE,2024-05-21,2025-05-28
U1304,50.0,Male,Brazil,8.379278234810243,3,Home Decor,yes,1243.26,Desktop,2023-10-24,2025-02-14
U1305,150.0,Male,Germany,15.689151064370998,3,Groceries,Yes,746.7,nan,2022-07-17,2025-03-18
U1306,41.0,Male,UK,6.422887904115145,6,Books,NO,0.0,Tab,,
U1307,32.0,male,UK,-5.0,4,electronic,Yes,1192.71,nan,2024-01-26,2024-10-05
U1308,53.0,FEMALE,Brazil,18.492478433261343,4,electronic,yes,1535.43,Mobile,2024-04-08,
U1309,30.0,Male,Canada,22.231478728689563,1,Home Decor,yes,1004.04,Tab,2023-10-11,
U1310,37.0,Female,USA,-3.9034594843347072,6,nan,Yes,932.54,mobile,,2024-07-13
U1311,21.0,male,India,6.9221543623205,3,nan,yes,721.36,MOBILE,2024-03-15,2024-11-23
U1312,19.0,male,USA,19.953234088041583,3,electronic,YES,1880.7,Tab,2023-04-16,2025-05-14
U1313,-1.0,male,India,31.45996375769359,3,Groceries,Yes,678.0,mobile,2022-10-20,2025-04-22
U1314,55.0,male,Germany,15.166349661403263,4,Home Decor,No,,nan,2022-08-11,2025-01-10
U1315,49.0,FEMALE,Canada,,6,Clothes,Yes,1133.12,Desktop,2022-09-26,2025-02-02
U1316,36.0,Male,India,13.536828471161279,7,cloths,yes,858.02,Tab,2023-08-24,2025-05-02
U1317,25.0,Male,India,25.99901135318548,2,Groceries,yes,1159.45,mobile,2023-01-29,2024-08-09
U1318,25.0,FeMale,Germany,9.832286567003717,3,cloths,Yes,1550.45,nan,2022-06-13,2024-06-11
U1319,29.0,femle,Canada,8.606463946797971,3,Clothes,YES,779.48,nan,2023-04-05,2025-03-13
U1320,42.0,male,USA,11.13805182254374,4,Clothes,yes,1500.1,nan,2024-01-11,2025-04-02
U1321,50.0,Male,Germany,7.373371133930301,4,cloths,no,0.0,Desktop,2023-10-24,2024-10-29
U1322,47.0,FEMALE,India,15.981362527958364,3,Groceries,YES,1092.35,Mobile,2023-01-26,2024-06-11
U1323,30.0,male,India,27.997427667756483,5,cloths,nan,0.0,Desktop,2022-08-21,2024-08-24
U1324,60.0,Male,nan,17.584634184928234,5,cloths,YES,1620.47,Desktop,,
U1325,51.0,Male,nan,12.9811719829897,4,Electronics,No,0.0,MOBILE,2023-06-16,2024-09-21
U1326,42.0,Female,India,12.665509848675647,8,Groceries,yes,1053.97,nan,2023-03-31,2025-04-11
U1327,45.0,FEMALE,nan,2.4944735304267436,4,nan,No,0.0,mobile,2024-03-11,
U1328,36.0,Male,Brazil,22.064878217177274,3,nan,No,0.0,Tab,2024-05-06,2024-11-02
U1329,29.0,Male,Canada,,5,Electronics,No,,MOBILE,2022-11-11,2024-09-03
U1330,33.0,Male,Germany,13.556160691274995,9,Home Decor,yes,1251.35,nan,2023-11-08,2024-08-12
U1331,51.0,FEMALE,Germany,40.54486054275888,5,electronic,yes,991.97,Tablet,2023-03-28,2025-05-19
U1332,18.0,Male,Germany,17.39002326692549,2,nan,No,,Desktop,2023-09-20,
U1333,23.0,Male,Brazil,8.985671599238525,5,cloths,No,0.0,Tablet,2023-08-24,2025-03-13
U1334,20.0,Female,India,11.589139230355654,2,Home Decor,No,0.0,nan,2022-10-14,2024-12-26
U1335,19.0,Male,India,,2,nan,YES,1436.9,MOBILE,2022-06-26,2025-02-04
U1336,56.0,FEMALE,USA,15.906163284302115,5,Groceries,Yes,1245.81,mobile,2023-01-28,2025-05-31
U1337,49.0,Male,UK,3.4937761734610664,2,cloths,yes,1127.17,MOBILE,2023-05-03,2025-02-21
U1338,39.0,Male,USA,22.353831476601627,5,electronic,No,0.0,mobile,2023-06-20,
U1339,22.0,Male,Brazil,,1,Home Decor,No,,mobile,2022-08-02,2024-08-06
U1340,40.0,Female,nan,29.986382209740363,3,nan,Yes,710.27,nan,2022-10-29,2025-04-15
U1341,39.0,FeMale,India,23.640384525717188,3,nan,Yes,838.43,Mobile,2023-09-26,2025-02-19
U1342,25.0,FeMale,Brazil,11.42142483472999,2,Books,no,0.0,nan,2022-10-13,2024-07-19
U1343,37.0,male,Germany,25.248130893880905,6,nan,No,0.0,Desktop,2023-08-04,2025-05-08
U1344,35.0,FEMALE,Canada,15.542844084219226,2,Clothes,Yes,754.7,MOBILE,,2025-05-25
U1345,45.0,Male,India,21.822189400977756,0,cloths,No,0.0,mobile,2023-10-28,2024-11-27
U1346,46.0,Male,Brazil,18.8778625383558,5,electronic,No,0.0,nan,2023-12-18,2024-07-22
U1347,20.0,FeMale,UK,8.22914676007301,2,Clothes,Yes,659.85,nan,2023-07-01,2025-01-27
U1348,34.0,Male,Canada,9.851601341460304,5,Electronics,No,0.0,MOBILE,2023-11-25,2025-02-22
U1349,46.0,Male,Brazil,23.239686540649288,1,Home Decor,YES,407.6,MOBILE,2023-12-22,
U1350,40.0,Male,Germany,12.321797343147672,5,nan,YES,775.28,mobile,2022-07-19,2025-04-06
U1351,56.0,Male,Brazil,,5,Electronics,No,,Tab,2024-03-07,2025-05-14
U1352,47.0,Male,Canada,,5,electronic,No,,Tablet,2024-03-18,2025-04-20
U1353,25.0,FEMALE,Brazil,18.38879252474769,8,cloths,nan,,Desktop,2022-07-08,2025-01-18
U1354,21.0,male,India,31.50019935394516,4,Clothes,No,0.0,Desktop,2022-12-09,2024-06-18
U1355,46.0,FeMale,Canada,6.459736685965817,5,Clothes,No,,Tab,2023-05-14,2025-04-12
U1356,19.0,FeMale,Brazil,15.193755653382064,6,Home Decor,Yes,1327.63,Mobile,2022-11-15,2024-12-01
U1357,44.0,male,Brazil,26.297764443323434,5,cloths,No,0.0,Tab,2023-05-03,2025-05-09
U1358,60.0,Male,USA,14.362868870034278,4,nan,yes,835.63,Mobile,2023-08-29,2024-11-25
U1359,43.0,male,Brazil,18.618974369997872,2,Books,Yes,1108.31,Mobile,2022-08-07,2024-12-27
U1360,35.0,FEMALE,USA,,7,Books,yes,1290.43,Tab,2024-05-22,2024-09-17
U1361,46.0,Male,Brazil,18.426456777661187,2,Home Decor,Yes,1108.3,Desktop,2022-07-20,2025-03-14
U1362,38.0,FEMALE,India,13.50284587996361,4,cloths,No,0.0,Tablet,2024-03-08,2025-04-06
U1363,42.0,male,Brazil,22.885839965438905,3,Home Decor,yes,516.65,Desktop,2022-07-27,2024-11-29
U1364,60.0,FEMALE,nan,24.49908841251801,4,cloths,No,0.0,nan,2023-09-08,2025-02-14
U1365,35.0,male,India,35.716509136148915,5,electronic,YES,1154.4,Desktop,2022-09-11,2025-03-01
U1366,-1.0,Male,nan,19.637065385708606,2,electronic,Yes,886.95,Desktop,2023-08-07,
U1367,58.0,femle,Germany,17.60637053265733,7,Electronics,yes,1333.95,Tab,,2024-11-12
U1368,26.0,Female,Canada,16.555074412618687,2,nan,Yes,672.07,Tab,2022-06-24,2024-12-27
U1369,21.0,Male,UK,12.174669657514492,5,Home Decor,yes,1182.95,nan,2023-01-20,2024-10-09
U1370,22.0,FeMale,Brazil,17.70787074769353,1,nan,Yes,376.11,nan,2024-05-16,2024-08-15
U1371,18.0,male,UK,12.636788718887765,3,cloths,yes,1203.16,Tab,2022-06-20,2024-07-09
U1372,22.0,FeMale,Canada,16.347687810156913,1,Books,No,,Desktop,2023-05-23,2024-07-04
U1373,48.0,Female,Germany,25.54078028486368,4,nan,yes,676.13,Tablet,2024-01-21,2024-12-01
U1374,21.0,male,USA,6.947659477762871,5,cloths,No,0.0,Mobile,2023-07-24,2025-04-23
U1375,32.0,Male,Brazil,24.119028489032363,5,electronic,no,,MOBILE,2023-02-12,2024-06-13
U1376,55.0,Male,UK,25.536920538718924,3,cloths,Yes,634.93,Mobile,2024-05-18,2024-10-07
U1377,19.0,male,UK,14.05545178407137,4,Home Decor,Yes,1409.01,nan,2023-11-01,2024-07-31
U1378,54.0,FEMALE,UK,-1.9748391920687567,4,Electronics,No,,nan,2023-06-02,
U1379,30.0,Male,Germany,10.137424103244541,9,Electronics,Yes,1179.5,Mobile,2024-04-10,2024-06-04
U1380,23.0,Male,UK,25.375956372488872,5,Electronics,Yes,482.52,MOBILE,2023-12-24,2025-05-10
U1381,49.0,FeMale,India,14.817055501608943,5,Electronics,no,,Desktop,2023-12-15,
U1382,46.0,nan,Germany,7.005582141640714,7,electronic,nan,0.0,Tablet,2024-01-11,2025-04-06
U1383,57.0,male,India,10.96180063017426,3,Groceries,No,0.0,Tablet,2023-10-03,2025-04-28
U1384,50.0,Male,USA,21.724960212036425,2,nan,no,0.0,Mobile,2023-12-14,2025-05-25
U1385,53.0,Male,USA,19.373868545611035,7,Home Decor,YES,1604.11,MOBILE,,2024-08-22
U1386,30.0,Male,USA,13.088543206642445,7,Clothes,No,,nan,2022-08-28,2024-12-05
U1387,25.0,femle,Brazil,12.0654047054825,5,Home Decor,yes,1168.68,mobile,2023-03-27,2024-10-31
U1388,51.0,Male,USA,11.865934807649424,6,Groceries,NO,0.0,Desktop,2022-11-19,2024-10-17
U1389,54.0,FEMALE,Germany,7.62071852401198,5,Electronics,nan,0.0,Mobile,2023-01-19,2024-11-06
U1390,,Male,USA,27.923005515755534,2,Groceries,No,,Tablet,,2024-11-21
U1391,36.0,FEMALE,USA,12.42143624630928,5,Books,NO,,nan,2023-05-22,2025-01-02
U1392,34.0,FEMALE,USA,24.73726816660397,7,Books,Yes,922.81,Tab,2023-10-05,2025-01-03
U1393,52.0,FeMale,India,27.17052841537961,6,nan,Yes,1324.63,Tab,2023-08-24,2025-01-01
U1394,33.0,Male,Brazil,22.986487185183684,2,electronic,Yes,961.29,MOBILE,2022-11-23,2025-04-06
U1395,59.0,Male,Brazil,11.547037498255612,6,Home Decor,nan,0.0,MOBILE,2022-10-02,2025-05-11
U1396,56.0,Male,Brazil,18.229840722692877,3,Home Decor,yes,744.5,Mobile,2023-12-12,2024-12-08
U1397,37.0,femle,Germany,14.806435148872671,5,Clothes,yes,1292.15,mobile,2024-02-29,2024-10-22
U1398,51.0,FeMale,USA,7.770385114158975,4,electronic,YES,775.95,Tablet,2024-04-24,
U1399,51.0,FEMALE,Canada,17.594874253772822,2,Clothes,No,0.0,Mobile,2024-04-09,2024-09-01
U1400,22.0,FEMALE,Germany,5.56768167072158,5,Books,Yes,918.28,mobile,2024-05-13,2025-03-11
U1401,58.0,FEMALE,Germany,24.501435107692508,6,Electronics,No,0.0,nan,2022-06-17,2024-08-08
U1402,40.0,Male,India,,6,Groceries,No,0.0,MOBILE,2023-03-15,2025-04-17
U1403,55.0,femle,USA,16.609277246982714,3,Clothes,yes,1370.12,Tab,,2025-03-30
U1404,32.0,male,USA,17.266302972369136,4,cloths,YES,802.99,Desktop,2024-03-16,
U1405,58.0,male,USA,12.92876021036738,4,Clothes,Yes,921.91,nan,2022-12-24,2024-08-10
U1406,35.0,male,Brazil,19.6935504118022,5,Electronics,Yes,546.99,Tab,2024-04-19,2025-02-06
U1407,18.0,Male,Germany,11.200770747019805,2,Electronics,Yes,933.84,Tablet,2022-09-26,2025-04-23
U1408,58.0,Male,Brazil,21.97037837965795,1,Home Decor,No,,Tablet,2023-05-02,2025-04-20
U1409,22.0,Female,UK,4.232162558026012,1,Groceries,no,0.0,Tab,2024-02-11,2024-09-12
U1410,32.0,Male,UK,16.011036636371294,7,Electronics,NO,0.0,nan,2022-07-18,2024-12-10
U1411,60.0,FEMALE,UK,30.511431992466278,7,electronic,yes,1196.35,Tab,2023-12-16,2024-06-04
U1412,60.0,Male,nan,6.997349403155402,5,Clothes,No,0.0,mobile,2022-08-14,2025-02-17
U1413,43.0,male,India,9.578040235801188,5,Clothes,No,0.0,Mobile,2024-05-11,
U1414,46.0,Male,India,19.11126279727132,2,Books,Yes,1027.95,MOBILE,2024-01-21,2025-01-19
U1415,38.0,male,India,16.436654255516785,1,Electronics,yes,1052.55,mobile,2023-10-29,2024-08-04
U1416,31.0,Female,Brazil,17.805040794188475,6,cloths,yes,710.42,Desktop,2024-02-13,2024-12-29
U1417,32.0,Male,Canada,18.91349704118131,3,Home Decor,Yes,978.52,Tab,2022-12-26,2025-05-08
U1418,48.0,FEMALE,USA,20.077771748494158,3,Groceries,YES,1339.47,Desktop,,2025-03-23
U1419,51.0,male,Canada,23.877598735649784,3,cloths,No,,Desktop,2024-05-17,2024-06-27
U1420,53.0,FEMALE,India,18.2785492554281,2,Home Decor,NO,0.0,mobile,2024-01-09,2024-12-18
U1421,53.0,femle,Canada,13.06993876305166,4,Clothes,no,0.0,MOBILE,2023-09-09,2025-02-21
U1422,22.0,Female,USA,20.38058960962185,3,cloths,YES,1142.68,nan,2022-09-17,2025-02-13
U1423,40.0,Male,India,30.199055479161725,7,Home Decor,YES,475.93,Tablet,2023-11-26,2024-06-20
U1424,20.0,Male,Germany,13.938930028939412,4,Clothes,Yes,838.37,Mobile,2023-06-13,2025-04-29
U1425,42.0,Male,USA,7.203765562634868,3,Clothes,Yes,923.52,Tablet,2023-01-18,2024-11-03
U1426,37.0,FEMALE,USA,23.856645354295782,5,Clothes,Yes,1076.85,MOBILE,2024-05-27,2024-10-02
U1427,57.0,Male,USA,14.036950688371213,2,Clothes,Yes,1357.99,Tablet,2024-02-28,2024-10-03
U1428,33.0,male,UK,-2.3813563681122893,4,electronic,yes,768.48,Tab,2023-03-12,2025-01-02
U1429,23.0,FEMALE,Germany,21.779373417203374,3,Clothes,yes,850.61,Tab,,2025-01-13
U1430,24.0,male,USA,10.717374512368618,5,Books,Yes,846.24,mobile,2023-05-27,2024-07-28
U1431,52.0,Female,Brazil,14.275733741566714,2,cloths,yes,759.54,Desktop,2022-07-08,2025-04-03
U1432,45.0,Male,UK,17.655842644552116,6,Home Decor,Yes,895.84,MOBILE,2024-02-08,2024-10-23
U1433,22.0,Male,USA,16.52399743823253,3,Books,No,0.0,MOBILE,2023-12-08,2024-06-05
U1434,21.0,Female,Germany,,4,electronic,Yes,1231.24,Tablet,2023-06-07,2024-10-19
U1435,49.0,male,India,11.516109035441254,5,nan,No,,mobile,2023-05-13,2024-06-28
U1436,21.0,FEMALE,India,19.104846385408663,4,nan,No,0.0,Tablet,2024-03-08,2025-01-31
U1437,54.0,male,Brazil,12.923626579328662,4,Books,No,0.0,Tablet,2024-02-10,2025-05-31
U1438,49.0,Male,India,20.910483847100025,2,Electronics,No,0.0,MOBILE,2022-09-18,2024-12-05
U1439,21.0,FeMale,Germany,19.92293987210443,3,Electronics,nan,0.0,Tablet,2023-08-22,2024-07-27
U1440,21.0,Female,UK,7.516490383643237,2,Electronics,Yes,901.15,Desktop,2023-02-15,2025-04-21
U1441,,FEMALE,India,23.687856929400258,1,Groceries,Yes,1502.46,Tablet,,2025-03-03
U1442,34.0,Male,Brazil,10.712292439087616,3,Electronics,Yes,917.56,Desktop,,2024-08-08
U1443,34.0,FEMALE,USA,21.46446238624916,4,Home Decor,NO,0.0,MOBILE,2024-03-30,2025-04-25
U1444,54.0,male,nan,17.938298507210725,4,Books,Yes,339.63,mobile,2022-11-17,
U1445,60.0,Male,Germany,,7,Home Decor,yes,1340.94,Tab,,2024-06-14
U1446,,femle,UK,13.212272141025183,2,cloths,YES,726.25,Desktop,2024-03-13,2024-06-25
U1447,51.0,Male,Brazil,12.20546563105442,5,Electronics,YES,1122.39,mobile,2022-11-17,2025-03-13
U1448,34.0,nan,India,14.84464315289814,8,electronic,YES,1106.51,mobile,2023-07-29,2024-09-14
U1449,21.0,male,Brazil,12.574561737325796,9,Groceries,Yes,1382.49,Desktop,,2024-12-02
U1450,52.0,Male,nan,21.3995352155364,2,cloths,Yes,1059.32,MOBILE,2022-12-31,
U1451,43.0,male,Brazil,2.0695151325072967,4,electronic,No,0.0,Mobile,2022-06-05,2025-04-28
U1452,37.0,FeMale,UK,6.570540646829167,4,Groceries,YES,510.4,mobile,2023-10-11,2024-07-12
U1453,58.0,Female,Canada,6.457576627366455,6,nan,Yes,728.52,mobile,2023-01-24,2025-04-21
U1454,22.0,FeMale,USA,22.602460735788604,5,cloths,Yes,457.89,MOBILE,2023-12-14,2025-01-18
U1455,40.0,FEMALE,USA,28.684906980655402,1,nan,nan,,MOBILE,2023-04-15,2024-11-05
U1456,18.0,FEMALE,Brazil,,2,Books,Yes,917.55,Tablet,2024-03-08,2025-04-26
U1457,38.0,FeMale,Germany,,6,Home Decor,yes,811.45,MOBILE,2022-07-16,2024-10-09
U1458,20.0,Male,UK,15.560417304905451,5,Clothes,yes,912.21,mobile,2024-01-02,2024-11-09
U1459,23.0,male,Canada,24.295026420865526,4,Home Decor,No,0.0,Desktop,2023-12-16,2025-05-11
U1460,23.0,Male,USA,7.581174926475407,5,Electronics,Yes,942.93,Mobile,2022-08-16,2025-02-27
U1461,47.0,nan,USA,16.90695186187828,4,nan,Yes,550.77,nan,2024-04-05,2024-09-23
U1462,51.0,femle,UK,22.80158103825944,4,electronic,NO,0.0,Tablet,2024-01-16,2024-07-12
U1463,44.0,Male,USA,19.008753359518764,1,Clothes,NO,,nan,2022-07-21,2024-06-24
U1464,-1.0,Female,UK,16.516652932789945,8,Groceries,yes,853.33,Desktop,2023-05-09,2024-09-12
U1465,34.0,femle,Germany,23.00836874053713,2,nan,no,0.0,Mobile,2023-08-03,2024-11-26
U1466,30.0,Male,Brazil,-5.0,4,Books,NO,0.0,Mobile,2022-07-25,2024-09-03
U1467,56.0,FEMALE,India,20.423002556247262,7,Books,Yes,1476.68,Mobile,2023-06-03,
U1468,28.0,femle,Brazil,9.76739453498061,6,nan,Yes,671.13,Tab,2023-10-12,2024-09-16
U1469,-1.0,Male,Germany,0.3549368251483447,3,nan,yes,979.64,Desktop,2023-04-05,2025-01-07
U1470,18.0,FEMALE,Brazil,19.089620796199846,5,nan,Yes,1129.49,Tablet,2024-04-23,2025-01-09
U1471,-1.0,Male,India,25.98926836130366,5,Groceries,Yes,1221.9,Tablet,2023-03-16,2024-06-05
U1472,19.0,femle,UK,13.900411882978466,3,Electronics,yes,1771.6,Mobile,2023-02-21,2025-01-19
U1473,57.0,nan,Canada,22.62299637762351,3,Groceries,No,,Desktop,2023-04-05,2024-10-17
U1474,41.0,femle,USA,27.898226063909163,5,cloths,no,,Tab,2022-11-26,2025-02-15
U1475,,male,India,25.51931562867238,1,electronic,NO,0.0,Mobile,2023-12-19,2025-04-04
U1476,21.0,FeMale,India,28.119716234971143,4,nan,Yes,325.17,MOBILE,2023-08-27,2025-03-29
U1477,42.0,FeMale,Brazil,20.93701992857514,2,electronic,no,,nan,2024-03-04,2024-06-20
U1478,-1.0,male,Brazil,15.603469111212743,1,Electronics,No,0.0,Tablet,2022-08-27,2025-05-30
U1479,41.0,FeMale,Germany,2.1842735048226523,2,Clothes,No,0.0,nan,2024-03-28,2024-07-30
U1480,46.0,Male,USA,13.03150009496041,4,Groceries,No,0.0,mobile,2022-06-26,2025-02-26
U1481,49.0,FEMALE,USA,8.254027237470467,4,Electronics,Yes,1205.99,Mobile,2024-01-19,2024-10-26
U1482,38.0,Male,Brazil,32.367541739982514,2,electronic,No,0.0,MOBILE,2023-12-05,2025-05-18
U1483,46.0,Male,Germany,13.592913500541307,9,Clothes,Yes,954.65,Tablet,2023-04-12,2024-06-22
U1484,44.0,Male,nan,15.985638454275886,4,Groceries,No,0.0,nan,2023-11-10,2024-10-31
U1485,58.0,FEMALE,India,19.41188300832374,5,Books,No,,Tab,2024-04-01,2024-08-08
U1486,20.0,male,Brazil,15.34881957097963,4,Groceries,yes,1405.3,Desktop,2022-07-30,2025-04-12
U1487,30.0,Female,Germany,28.560408323446026,3,Home Decor,yes,546.24,Tablet,2023-07-11,2024-10-19
U1488,60.0,Male,Germany,10.018805106124384,6,Groceries,Yes,600.79,nan,2024-03-12,2024-09-23
U1489,57.0,male,UK,16.55685964189794,5,Home Decor,No,0.0,Desktop,2024-05-29,2025-05-14
U1490,38.0,male,Brazil,9.060235314415614,5,Clothes,No,0.0,nan,2024-01-20,
U1491,45.0,Female,nan,4.439819910234354,4,Groceries,Yes,346.61,Desktop,2023-05-30,2024-10-24
U1492,30.0,male,India,10.105847272757718,4,Clothes,yes,1030.86,Tab,2022-11-03,2024-10-26
U1493,26.0,FEMALE,India,14.703705623612704,3,Clothes,yes,1044.8,Tab,2023-11-20,2024-12-30
U1494,38.0,FeMale,UK,11.56558220386192,1,electronic,Yes,576.68,Mobile,2022-07-30,2025-05-21
U1495,33.0,FEMALE,Brazil,9.460632161009151,1,Electronics,No,,Mobile,2023-09-17,2025-01-02
U1496,44.0,Male,USA,3.749460290625329,5,Clothes,Yes,1240.95,Tablet,2022-10-12,2024-09-20
U1497,21.0,Male,India,14.335155418970443,6,Clothes,NO,0.0,Tab,2024-04-20,2025-02-24
U1498,150.0,FeMale,India,2.962237007751982,6,electronic,Yes,432.17,MOBILE,2024-03-23,2025-01-23
U1499,,Male,Canada,,3,electronic,nan,0.0,nan,2023-05-20,2024-09-21
U1500,49.0,FeMale,India,15.659518023476027,6,Groceries,yes,1093.45,nan,2023-05-30,2025-01-02
U1501,42.0,male,USA,3.3395880042805555,5,electronic,No,0.0,nan,2023-02-16,2025-03-29
U1502,31.0,femle,USA,12.526327383601092,6,Groceries,YES,1160.31,Tablet,2023-08-16,2025-03-13
U1503,54.0,Female,USA,8.982748755275335,1,Books,no,0.0,nan,2022-12-20,2025-05-10
U1504,48.0,nan,India,17.553396083353444,3,electronic,YES,1027.33,mobile,2023-10-15,2025-03-20
U1505,25.0,male,Germany,25.723603568185155,3,Electronics,Yes,1062.42,Desktop,2023-05-07,2025-04-20
U1506,58.0,Female,India,-0.0013797571659566188,6,Clothes,No,0.0,nan,2022-07-31,2025-02-28
U1507,54.0,male,UK,15.920208633179337,2,Electronics,yes,783.06,Desktop,2023-02-06,2025-01-10
U1508,60.0,male,USA,13.718937635466876,9,Home Decor,NO,,Mobile,2024-04-21,2024-10-09
U1509,50.0,FEMALE,Germany,20.370720611603726,4,nan,NO,0.0,nan,2023-09-22,
U1510,45.0,FeMale,Canada,16.705573025901515,3,electronic,yes,842.04,MOBILE,2023-11-05,2024-09-01
U1511,36.0,nan,Brazil,8.984245346089448,5,Clothes,yes,842.93,Tab,,2024-07-22
U1512,59.0,Female,Germany,12.447568514667054,5,Electronics,no,,Tab,2023-12-13,2024-10-24
U1513,56.0,male,USA,8.631793145572088,2,electronic,Yes,1263.45,Mobile,2023-08-21,2025-04-06
U1514,20.0,male,USA,23.608057108788785,3,electronic,YES,768.9,mobile,2024-05-09,2025-03-11
U1515,19.0,Female,Brazil,15.170493189375538,5,nan,yes,809.74,Tablet,2024-05-27,2024-07-28
U1516,34.0,Male,nan,30.20952548602406,4,Books,yes,686.18,Tablet,2022-08-03,2024-08-14
U1517,54.0,Male,Brazil,14.514713489483034,3,Books,NO,0.0,MOBILE,2024-01-26,2024-10-08
U1518,,male,Brazil,9.332745864716298,1,Clothes,Yes,828.91,Mobile,2024-02-22,2024-08-18
